FHS,None,7122,Good,Unassigned
FHS,None,6634,Good,Unassigned
FHS,None,6842,Good,Unassigned
FHS,None,7118,Good,Unassigned
FHS,None,5148,Good,Unassigned
FHS,None,2757,Good,Unassigned
FHS,None,6539,Good,Unassigned
FHS,None,5863,Good,Unassigned
FHS,None,7119,Good,Unassigned
FHS,None,6579,Good,Unassigned
FHS,None,6225,Good,Unassigned
FHS,None,6538,Good,Unassigned
FHS,None,6877,Good,Unassigned
FHS,None,6850,Good,Unassigned
FHS,None,7043,Good,Unassigned
FHS,None,5143,Good,Unassigned
FHS,None,6517,Good,Unassigned
FHS,None,6741,Good,Unassigned
FHS,None,6702,Good,Unassigned
FHS,None,5108,Good,Unassigned
FHS,None,7162,Good,Unassigned
FHS,None,7218,Good,Unassigned
FHS,None,2853,Good,Unassigned
FHS,None,7061,Good,Unassigned
FHS,None,6759,Good,Unassigned
FHS,None,7022,Good,Unassigned
FHS,None,6584,Good,Unassigned
FHS,None,7280,Good,Unassigned
FHS,None,7057,Good,Unassigned
FHS,None,7570,Good,Unassigned
FHS,None,6524,Good,Unassigned
FHS,None,6458,Good,Unassigned
FHS,None,6791,Good,Unassigned
FHS,None,4038,Good,Unassigned
FHS,None,2882,Good,Unassigned
FHS,None,2759,Good,Unassigned
FHS,None,6173,Good,Unassigned
FHS,None,6223,Good,Unassigned
FHS,None,6251,Good,Unassigned
FHS,None,5880,Good,Unassigned
FHS,None,7135,Good,Unassigned
FHS,None,2762,Good,Unassigned
FHS,None,6595,Good,Unassigned
FHS,None,2741,Good,Unassigned
FHS,None,2770,Good,Unassigned
FHS,None,6875,Good,Unassigned
FHS,None,5567,Good,Unassigned
FHS,None,7272,Good,Unassigned
FHS,None,2798,Good,Unassigned
FHS,None,2804,Good,Unassigned
FHS,None,6817,Good,Unassigned
FHS,None,2787,Good,Unassigned
FHS,None,6465,Good,Unassigned
FHS,None,7082,Good,Unassigned
FHS,None,7219,Good,Unassigned
FHS,None,7156,Good,Unassigned
FHS,None,6679,Good,Unassigned
FHS,None,6653,Good,Unassigned
FHS,None,7528,Good,Unassigned
FHS,None,2743,Good,Unassigned
FHS,None,5634,Good,Unassigned
FHS,None,2751,Good,Unassigned
FHS,None,7078,Good,Unassigned
FHS,None,5637,Good,Unassigned
FHS,None,6480,Good,Unassigned
FHS,None,2803,Good,Unassigned
FHS,None,6888,Good,Unassigned
FHS,None,7070,Good,Unassigned
FHS,None,6285,Good,Unassigned
FHS,None,6856,Good,Unassigned
FHS,None,7064,Good,Unassigned
FHS,None,6506,Good,Unassigned
FHS,None,6882,Good,Unassigned
FHS,None,6762,Good,Unassigned
FHS,None,6681,Good,Unassigned
FHS,None,6682,Good,Unassigned
FHS,None,5631,Good,Unassigned
FHS,None,5126,Good,Unassigned
FHS,None,2749,Good,Unassigned
FHS,None,6423,Good,Unassigned
FHS,None,5101,Good,Unassigned
FHS,None,6346,Good,Unassigned
FHS,None,7266,Good,Unassigned
FHS,None,5857,Good,Unassigned
FHS,None,6728,Good,Unassigned
FHS,None,6734,Good,Unassigned
FHS,None,5135,Good,Unassigned
FHS,None,2785,Good,Unassigned
FHS,None,6560,Good,Unassigned
FHS,None,2742,Good,Unassigned
FHS,None,7159,Good,Unassigned
FHS,None,5858,Good,Unassigned
FHS,None,7021,Good,Unassigned
FHS,None,6714,Good,Unassigned
FHS,None,7593,Good,Unassigned
FHS,None,6769,Good,Unassigned
