Malaga,8,6235,Good,None
Malaga,8,6407,Good,None
Malaga,8,6272,Good,None
Malaga,8,6191,Good,None
Malaga,8,6294,Good,None
Malaga,8,6232,Good,None
Malaga,8,6281,Good,None
Malaga,8,6300,Good,None
Malaga,8,6301,Good,None
Malaga,8,6189,Good,None
Malaga,8,6354,Good,None
Malaga,8,6368,Good,None
Malaga,8,6299,Good,None
Malaga,8,6167,Good,None
Malaga,8,6197,Good,None
Malaga,8,5481,Good,None
Malaga,8,6355,Good,None
Malaga,8,6362,Good,None
Malaga,8,6320,Good,None
Malaga,8,6160,Good,None
Malaga,10,5487,Good,None
Malaga,10,5967,Good,None
Malaga,10,6335,Good,None
Malaga,10,6183,Good,None
Malaga,10,6393,Good,None
Malaga,10,6283,Good,None
Malaga,10,6323,Good,None
Malaga,10,6185,Good,None
Malaga,10,6284,Good,None
Malaga,10,6336,Good,None
Malaga,10,6383,Good,None
Malaga,10,6409,Good,None
Malaga,10,6747,Good,None
Malaga,10,6359,Good,None
Malaga,10,5987,Good,None
Malaga,10,2716,Good,None
Malaga,10,6170,Good,None
Malaga,10,2708,Good,None
Malaga,10,6175,Good,None
Malaga,10,6212,Good,None
Malaga,10,6312,Good,None
Malaga,10,6364,Good,None
Malaga,10,6371,Good,None
Malaga,10,6298,Good,None
Malaga,10,5986,Good,None
Malaga,10,6163,Good,None
Malaga,10,6240,Good,None
Malaga,14,7752,Good,None
Malaga,14,7762,Good,None
Malaga,14,7759,Good,None
Malaga,14,7746,Good,None
Malaga,14,7743,Good,None
Malaga,14,7766,Good,None
Malaga,14,7753,Good,None
Malaga,14,7757,Good,None
Malaga,14,7744,Good,None
Malaga,14,7767,Good,None
Malaga,14,7749,Good,None
Malaga,14,7760,Good,None
Malaga,14,7745,Good,None
Malaga,14,7747,Good,None
Malaga,14,7748,Good,None
Malaga,14,7750,Good,None
Malaga,14,7761,Good,None
Malaga,14,7754,Good,None
Malaga,14,7758,Good,None
Malaga,14,7755,Good,None
Malaga,14,7756,Good,None
Malaga,14,7751,Good,None
Malaga,14,7763,Good,None
Malaga,14,7764,Good,None
Malaga,16,7841,Good,None
Malaga,16,7843,Good,None
Malaga,16,7844,Good,None
Malaga,16,7848,Good,None
Malaga,16,7862,Good,None
Malaga,16,7850,Good,None
Malaga,16,7842,Good,None
Malaga,16,7861,Good,None
Malaga,16,7863,Good,None
Malaga,16,7849,Good,None
Malaga,17,7878,Good,None
Malaga,17,7879,Good,None
Malaga,17,7866,Good,None
Malaga,17,7865,Good,None
Malaga,17,7867,Good,None
Malaga,17,7868,Good,None
Malaga,17,7877,Good,None
Malaga,17,7876,Good,None
Malaga,17,7869,Good,None
Malaga,17,7864,Good,None
Malaga,17,7870,Good,None
Malaga,17,7932,Good,None
Malaga,19,5651,Good,None
Malaga,19,2873,Good,None
Malaga,19,6931,Good,None
Malaga,19,6918,Good,None
Malaga,19,6924,Good,None
Malaga,19,6916,Good,None
Malaga,19,6919,Good,None
Malaga,19,6917,Good,None
Malaga,19,6922,Good,None
Malaga,19,6930,Good,None
Malaga,19,6923,Good,None
Malaga,19,6926,Good,None
Malaga,19,6932,Good,None
Malaga,19,6933,Good,None
Malaga,19,6935,Good,None
Malaga,19,6920,Good,None
Malaga,19,6999,Good,None
Malaga,19,6921,Good,None
Malaga,19,6934,Good,None
Malaga,19,5649,Good,None
Malaga,19,6927,Good,None
Malaga,19,6928,Good,None
Malaga,19,6929,Good,None
Malaga,18,8195,Good,None
Malaga,18,8187,Good,None
Malaga,18,8193,Good,None
Malaga,18,8192,Good,None
Malaga,18,8171,Good,None
Malaga,18,8186,Good,None
Malaga,18,8175,Good,None
Malaga,18,8198,Good,None
Malaga,18,8185,Good,None
Malaga,18,8190,Good,None
Malaga,18,8199,Good,None
Malaga,18,8200,Good,None
Malaga,18,8197,Good,None
Malaga,18,8176,Good,None
Malaga,18,8202,Good,None
Malaga,18,8201,Good,None
Malaga,18,8194,Good,None
Malaga,18,8173,Good,None
Malaga,18,8189,Good,None
Malaga,18,8191,Good,None
Malaga,18,8196,Good,None
Malaga,9,8195,Good,None
Malaga,9,8187,Good,None
Malaga,9,8193,Good,None
Malaga,9,8192,Good,None
Malaga,9,8171,Good,None
Malaga,9,8186,Good,None
Malaga,9,8175,Good,None
Malaga,9,8198,Good,None
Malaga,9,8185,Good,None
Malaga,9,8190,Good,None
Malaga,9,8199,Good,None
Malaga,9,8200,Good,None
Malaga,9,8197,Good,None
Malaga,9,8176,Good,None
Malaga,9,8202,Good,None
Malaga,9,8201,Good,None
Malaga,9,8194,Good,None
Malaga,9,8173,Good,None
Malaga,9,8189,Good,None
Malaga,9,8191,Good,None
Malaga,9,8196,Good,None
Malaga,9,3227,Good,None
Malaga,9,3170,Good,None
Malaga,9,3153,Good,None
Malaga,9,3203,Good,None
Malaga,9,3166,Good,None
Malaga,9,3162,Good,None
Malaga,5,2718,Good,None
Malaga,5,5988,Good,None
Malaga,5,5996,Good,None
Malaga,5,5990,Good,None
Malaga,5,5991,Good,None
Malaga,5,5983,Good,None
Malaga,5,5989,Good,None
Malaga,5,2720,Good,None
Malaga,5,5999,Good,None
Malaga,5,5982,Good,None
Malaga,5,5984,Good,None
Malaga,5,5995,Good,None
Malaga,5,5994,Good,None
Malaga,5,2713,Good,None
Malaga,5,2719,Good,None
Malaga,5,5472,Good,None
Malaga,5,2711,Good,None
Malaga,5,2715,Good,None
Malaga,5,5985,Good,None
Malaga,5,5979,Good,None
Malaga,5,5463,Good,None
Malaga,5,5997,Good,None
Malaga,5,2717,Good,None
Malaga,2,8874,Good,None
Malaga,2,8873,Good,None
Malaga,2,8875,Good,None
Malaga,2,8876,Good,None
Malaga,2,8878,Good,None
Malaga,2,8877,Good,None
Malaga,2,8879,Good,None
Malaga,2,8880,Good,None
Malaga,2,8881,Good,None
Malaga,2,8882,Good,None
Malaga,2,8883,Good,None
Malaga,2,8884,Good,None
Malaga,2,8885,Good,None
Malaga,2,8886,Good,None
Malaga,2,8887,Good,None
Malaga,2,8888,Good,None
Malaga,2,8889,Good,None
Malaga,2,8890,Good,None
Malaga,2,8891,Good,None
Malaga,2,8892,Good,None
Malaga,2,8893,Good,None
Malaga,2,8894,Good,None
Malaga,2,8895,Good,None
Malaga,2,8896,Good,None
Malaga,2,8897,Good,None
Malaga,2,8898,Good,None
Malaga,2,8899,Good,None
Malaga,2,8900,Good,None
Malaga,2,8901,Good,None
Malaga,2,8902,Good,None
Malaga,2,7970,Good,None
Malaga,2,7972,Good,None
Malaga,2,7971,Good,None
Malaga,2,7973,Good,None
Malaga,2,7974,Good,None
Malaga,2,7975,Good,None
Malaga,2,7976,Good,None
Malaga,2,7977,Good,None
Malaga,2,7979,Good,None
Malaga,2,7978,Good,None
Malaga,2,7980,Good,None
Malaga,2,7981,Good,None
Malaga,2,7982,Good,None
Malaga,2,7983,Good,None
Malaga,2,7984,Good,None
Malaga,2,7986,Good,None
Malaga,2,7985,Good,None
Malaga,2,7987,Good,None
Malaga,2,7988,Good,None
Malaga,2,7989,Good,None
Malaga,2,7990,Good,None
Malaga,2,7991,Good,None
Malaga,2,7992,Good,None
Malaga,2,7993,Good,None
Malaga,2,7994,Good,None
Malaga,2,7995,Good,None
Malaga,2,7996,Good,None
Malaga,2,7998,Good,None
Malaga,2,7997,Good,None
Malaga,2,7999,Good,None
