Fremont,26,2886,Good,None
Fremont,26,6313,Good,None
Fremont,26,6217,Good,None
Fremont,26,6676,Good,None
Fremont,26,5835,Good,None
Fremont,26,5811,Good,None
Fremont,26,6777,Good,None
Fremont,4,6269,Good,None
Fremont,4,6329,Good,None
Fremont,4,6324,Good,None
Fremont,4,6166,Good,None
Fremont,4,6222,Good,None
Fremont,4,6330,Good,None
Fremont,4,6273,Good,None
Fremont,4,6195,Good,None
Fremont,4,6341,Good,None
Fremont,4,6322,Good,None
Fremont,4,6279,Good,None
Fremont,4,6265,Good,None
Fremont,3,6266,Damaged,None
Fremont,4,6231,Good,None
Fremont,4,7333,Good,None
Fremont,3,6249,Damaged,None
Fremont,3,6357,Damaged,None
Fremont,4,6405,Good,None
Fremont,4,6187,Good,None
Fremont,4,6244,Good,None
Fremont,4,6238,Good,None
Fremont,4,6165,Good,None
Fremont,4,6385,Good,None
Fremont,4,6334,Good,None
Fremont,4,5736,Good,None
Fremont,3,5456,Damaged,None
Fremont,4,5633,Good,None
Fremont,4,6218,Good,None
Fremont,4,6209,Good,None
Fremont,4,6289,Good,None
Fremont,4,6169,Good,None
Fremont,4,6236,Good,None
Fremont,5,3766,Good,None
Fremont,5,3765,Good,None
Fremont,5,3764,Good,None
Fremont,5,3751,Good,None
Fremont,5,3771,Good,None
Fremont,5,3767,Good,None
Fremont,5,3816,Good,None
Fremont,5,8532,Good,None
Fremont,5,3773,Good,None
Fremont,5,3806,Good,None
Fremont,5,3805,Good,None
Fremont,5,3768,Good,None
Fremont,5,3804,Good,None
Fremont,5,3802,Good,None
Fremont,5,3752,Good,None
Fremont,5,3786,Good,None
Fremont,3,3803,Damaged,None
Fremont,5,3801,Good,None
Fremont,5,3800,Good,None
Fremont,5,3756,Good,None
Fremont,5,3755,Good,None
Fremont,5,3754,Good,None
Fremont,3,8826,Damaged,None
Fremont,5,8632,Good,None
Fremont,5,3815,Good,None
Fremont,5,8828,Good,None
Fremont,5,8827,Good,None
Fremont,5,8825,Good,None
Fremont,5,8830,Good,None
Fremont,5,8829,Good,None
Fremont,5,8831,Good,None
Fremont,5,8832,Good,None
Fremont,5,8833,Good,None
Fremont,5,8824,Good,None
Fremont,5,3757,Good,None
Fremont,6,5555,Good,None
Fremont,6,5550,Good,None
Fremont,6,5542,Good,None
Fremont,3,6365,Damaged,None
Fremont,6,6057,Good,None
Fremont,6,5543,Good,None
Fremont,6,5540,Good,None
Fremont,6,7772,Good,None
Fremont,6,5532,Good,None
Fremont,3,5549,Damaged,None
Fremont,6,6196,Good,None
Fremont,3,5544,Damaged,None
Fremont,6,5538,Good,None
Fremont,3,5547,Damaged,None
Fremont,6,5537,Good,None
Fremont,3,5545,Damaged,None
Fremont,3,5690,Damaged,None
Fremont,6,5548,Good,None
Fremont,6,6162,Good,None
Fremont,6,5530,Good,None
Fremont,6,5528,Good,None
Fremont,3,5553,Damaged,None
Fremont,3,5821,Damaged,None
Fremont,3,5534,Damaged,None
Fremont,6,5524,Good,None
Fremont,6,5635,Good,None
Fremont,6,5541,Good,None
Fremont,6,5523,Good,None
Fremont,6,5526,Good,None
Fremont,6,5539,Good,None
Fremont,3,5535,Damaged,None
Fremont,3,5556,Damaged,None
Fremont,3,5531,Damaged,None
Fremont,7,8331,Good,None
Fremont,7,8332,Good,None
Fremont,7,8333,Good,None
Fremont,7,8309,Good,None
Fremont,7,8310,Good,None
Fremont,7,8311,Good,None
Fremont,7,3536,Good,None
Fremont,7,8313,Good,None
Fremont,7,8322,Good,None
Fremont,7,8323,Good,None
Fremont,7,8329,Good,None
Fremont,7,8330,Good,None
Fremont,7,8314,Good,None
Fremont,7,8315,Good,None
Fremont,7,8316,Good,None
Fremont,7,8317,Good,None
Fremont,7,8324,Good,None
Fremont,7,8325,Good,None
Fremont,7,8326,Good,None
Fremont,7,8327,Good,None
Fremont,7,8328,Good,None
Fremont,7,8319,Good,None
Fremont,7,8320,Good,None
Fremont,7,8321,Good,None
Fremont,7,8318,Good,None
Fremont,7,8304,Good,None
Fremont,7,8305,Good,None
Fremont,7,8306,Good,None
Fremont,7,8307,Good,None
Fremont,7,6723,Good,None
Fremont,7,7347,Good,None
Fremont,7,8312,Good,None
Fremont,7,3377,Good,None
Fremont,3,hy3a91md115637p,Damaged,None
Fremont,24,5723,Good,None
Fremont,24,5724,Good,None
Fremont,24,5725,Good,None
Fremont,24,5819,Good,None
Fremont,24,5749,Good,None
Fremont,24,5728,Good,None
Fremont,24,5729,Good,None
Fremont,24,5730,Good,None
Fremont,24,5731,Good,None
Fremont,24,5732,Good,None
Fremont,24,5733,Good,None
Fremont,24,5882,Good,None
Fremont,24,5735,Good,None
Fremont,24,5747,Good,None
Fremont,24,5737,Good,None
Fremont,24,5739,Good,None
Fremont,24,6190,Good,None
Fremont,24,5742,Good,None
Fremont,24,6671,Good,None
Fremont,24,5744,Good,None
Fremont,24,5776,Good,None
Fremont,24,5746,Good,None
Fremont,24,5738,Good,None
Fremont,24,5750,Good,None
Fremont,24,5751,Good,None
Fremont,24,5752,Good,None
Fremont,16,5551,Good,None
Fremont,16,2872,Good,None
Fremont,16,6319,Good,None
Fremont,16,6331,Good,None
Fremont,16,6348,Good,None
Fremont,16,3202,Good,None
Fremont,16,2875,Good,None
Fremont,16,6327,Good,None
Fremont,16,5552,Good,None
Fremont,16,5748,Good,None
Fremont,16,5525,Good,None
Fremont,16,5966,Good,None
Fremont,16,5701,Good,None
Fremont,16,6220,Good,None
Fremont,13,6770,Good,None
Fremont,13,6328,Good,None
Fremont,13,6277,Good,None
Fremont,13,6260,Good,None
Fremont,3,6208,Good,None
Fremont,13,6366,Good,None
Fremont,13,6305,Good,None
Fremont,13,6853,Good,None
Fremont,13,6724,Good,None
Fremont,13,6219,Good,None
Fremont,13,6337,Good,None
Fremont,13,6261,Good,None
Fremont,13,6278,Good,None
Fremont,13,6326,Good,None
Fremont,13,6399,Good,None
Fremont,13,6360,Good,None
Fremont,13,6253,Good,None
Fremont,13,6182,Good,None
Fremont,13,7020,Good,None
Fremont,13,6406,Good,None
Fremont,13,6369,Good,None
Fremont,13,7151,Good,None
Fremont,13,6311,Good,None
Fremont,13,6408,Good,None
Fremont,13,2,Good,None
Fremont,13,6387,Good,None
Fremont,13,6321,Good,None
Fremont,13,6288,Good,None
Fremont,12,7335,Good,None
Fremont,12,5636,Good,None
Fremont,12,7336,Good,None
Fremont,12,6233,Good,None
Fremont,12,7301,Good,None
Fremont,12,7300,Good,None
Fremont,12,7342,Good,None
Fremont,12,7337,Good,None
Fremont,12,6177,Good,None
Fremont,12,7321,Good,None
Fremont,12,7322,Good,None
Fremont,12,7350,Good,None
Fremont,12,7332,Good,None
Fremont,12,7349,Good,None
Fremont,12,7340,Good,None
Fremont,12,7343,Good,None
Fremont,12,7339,Good,None
Fremont,12,7323,Good,None
Fremont,12,7351,Good,None
Fremont,12,7728,Good,None
Fremont,12,7334,Good,None
Fremont,12,7348,Good,None
Fremont,12,7346,Good,None
Fremont,12,7354,Good,None
Fremont,12,7331,Good,None
Fremont,12,7345,Good,None
Fremont,12,7352,Good,None
Fremont,12,7324,Good,None
Fremont,10,6304,Good,None
Fremont,3,6247,Damaged,None
Fremont,3,6213,Damaged,None
Fremont,3,6198,Damaged,None
Fremont,10,6178,Good,None
Fremont,10,6241,Good,None
Fremont,10,7965,Good,None
Fremont,10,6302,Good,None
Fremont,10,6184,Good,None
Fremont,10,6376,Good,None
Fremont,10,6204,Good,None
Fremont,10,6304,Good,None
Fremont,10,6207,Good,None
Fremont,10,6307,Good,None
Fremont,10,6812,Good,None
Fremont,10,6292,Good,None
Fremont,10,6221,Good,None
Fremont,10,7591,Good,None
Fremont,10,7741,Good,None
Fremont,10,6262,Good,None
Fremont,10,6390,Good,None
Fremont,10,6248,Good,None
Fremont,10,6011,Good,None
Fremont,10,6402,Good,None
Fremont,10,6297,Good,None
Fremont,10,6257,Good,None
Fremont,10,6188,Good,None
Fremont,9,5762,Good,None
Fremont,9,6349,Good,None
Fremont,9,6159,Good,None
Fremont,9,6245,Good,None
Fremont,9,5630,Good,None
Fremont,9,6333,Good,None
Fremont,9,6228,Good,None
Fremont,9,5873,Good,None
Fremont,9,6344,Good,None
Fremont,3,6306,Damaged,None
Fremont,9,7344,Good,None
Fremont,9,6215,Good,None
Fremont,9,6168,Good,None
Fremont,9,6211,Good,None
Fremont,9,6293,Good,None
Fremont,9,6171,Good,None
Fremont,9,6746,Good,None
Fremont,9,6243,Good,None
Fremont,9,6404,Good,None
Fremont,9,6343,Good,None
Fremont,9,6345,Good,None
Fremont,9,6296,Good,None
Fremont,9,6356,Good,None
Fremont,9,6282,Good,None
Fremont,9,6350,Good,None
Fremont,9,6255,Good,None
Fremont,9,5899,Good,None
Fremont,9,6386,Good,None
Fremont,8,2729,Good,None
Fremont,8,5560,Good,None
Fremont,8,5965,Good,None
Fremont,8,2857,Good,None
Fremont,8,3097,Good,None
Fremont,8,2859,Good,None
Fremont,8,5955,Good,None
Fremont,8,2746,Good,None
Fremont,8,5652,Good,None
Fremont,8,2858,Good,None
Fremont,8,5689,Good,None
Fremont,8,3096,Good,None
Fremont,8,2721,Good,None
Fremont,8,3100,Good,None
Fremont,8,5969,Good,None
Fremont,8,3099,Good,None
Fremont,8,2724,Good,None
Fremont,8,5970,Good,None
Fremont,8,7594,Good,None
Fremont,8,5953,Good,None
Fremont,8,2723,Good,None
Fremont,8,3098,Good,None
Fremont,8,5959,Good,None
Fremont,8,7007,Good,None
Fremont,8,5958,Good,None
Fremont,8,5954,Good,None
Fremont,8,5968,Good,None
Fremont,8,5657,Good,None
Fremont,8,5964,Good,None
Fremont,8,3101,Good,None
Fremont,3,2725,Damaged,None
Fremont,18,3782,Good,None
Fremont,18,3789,Good,None
Fremont,18,3790,Good,None
Fremont,18,3791,Good,None
Fremont,18,7955,Good,None
Fremont,18,3792,Good,None
Fremont,18,3813,Good,None
Fremont,18,3779,Good,None
Fremont,18,3774,Good,None
Fremont,18,3776,Good,None
Fremont,18,3799,Good,None
Fremont,18,3797,Good,None
Fremont,18,3777,Good,None
Fremont,18,3778,Good,None
Fremont,18,3809,Good,None
Fremont,18,3798,Good,None
Fremont,18,3775,Good,None
Fremont,18,3795,Good,None
Fremont,18,3793,Good,None
Fremont,18,3780,Good,None
Fremont,18,3796,Good,None
Fremont,18,3794,Good,None
Fremont,18,3807,Good,None
Fremont,18,3783,Good,None
Fremont,18,3814,Good,None
Fremont,18,3769,Good,None
Fremont,18,3788,Good,None
Fremont,18,3753,Good,None
Fremont,18,8700,Good,None
Fremont,18,3784,Good,None
Fremont,18,3808,Good,None
Fremont,18,3770,Good,None
Fremont,18,3787,Good,None
Fremont,18,3810,Good,None
Fremont,18,3811,Good,None
Fremont,18,3812,Good,None
