School, Room, Asset, Serial Number, Model, Physical Status, Assignment Status
Malaga,8,6407,HY3A91AF416020,Samsung Chromebook,Good,None
Malaga,8,6272,HY3A91AF415860,Samsung Chromebook,Good,None
Malaga,8,6191,HY3A91AF415985,Samsung Chromebook,Good,None
Malaga,8,6294,HY3A91AF416023,Samsung Chromebook,Good,None
Malaga,8,6232,HY3A91AF415071,Samsung Chromebook,Good,None
Malaga,8,6281,HY3A91AF415723,Samsung Chromebook,Good,None
Malaga,8,6300,HY3A91BF410608,Samsung Chromebook,Good,None
Malaga,8,6301,0UG99FCF226794,Samsung Chromebook,Good,None
Malaga,8,6189,HY3A91HF202745,Samsung Chromebook,Good,None
Malaga,8,6354,HY3A91AF415769,Samsung Chromebook,Good,None
Malaga,8,6368,HY3A91BF411055,Samsung Chromebook,Good,None
Malaga,8,6299,HY3A91AF221011,Samsung Chromebook,Good,None
Malaga,8,6167,0UG99FCF226893,Samsung Chromebook,Good,None
Malaga,8,6197,0UG99FCF226845,Samsung Chromebook,Good,None
Malaga,8,5481,HY3A91ND726809,Samsung Chromebook,Good,None
Malaga,8,6355,0UG99FCF226895,Samsung Chromebook,Good,None
Malaga,8,6362,HY3A91AF415516,Samsung Chromebook,Good,None
Malaga,8,6320,HY3A91BF411025,Samsung Chromebook,Good,None
Malaga,8,6160,HY3A91AF415413,Samsung Chromebook,Good,None
Malaga,10,5487,HY3A91JD704301,Samsung Chromebook,Good,None
Malaga,10,5967,HY3A91MD754541,Samsung Chromebook,Good,None
Malaga,10,6335,HY3A91AF415468,Samsung Chromebook,Good,None
Malaga,10,6183,HY3A91AF415433,Samsung Chromebook,Good,None
Malaga,10,6393,HY3A91AF415485,Samsung Chromebook,Good,None
Malaga,10,6283,HY3A91AF415151,Samsung Chromebook,Good,None
Malaga,10,6323,HY3A91AF415437,Samsung Chromebook,Good,None
Malaga,10,6185,0UG99FCF226859,Samsung Chromebook,Good,None
Malaga,10,6336,HY3A91AF219897,Samsung Chromebook,Good,None
Malaga,10,6383,HY3A91AF415350,Samsung Chromebook,Good,None
Malaga,10,6409,HY3A91AF415304,Samsung Chromebook,Good,None
Malaga,10,6747,HY3A91BF609013,Samsung Chromebook,Good,None
Malaga,10,6359,HY3A91AF413189,Samsung Chromebook,Good,None
Malaga,10,5987,HY3A91ND726774,Samsung Chromebook,Good,None
Malaga,10,2716,HY3A91JD704519,Samsung Chromebook,Good,None
Malaga,10,6170,HY3A91BF411196,Samsung Chromebook,Good,None
Malaga,10,2708,HY3A91MD754600,Samsung Chromebook,Good,None
Malaga,10,6175,0UG99FCF226818,Samsung Chromebook,Good,None
Malaga,10,6212,HY3A91AF415257,Samsung Chromebook,Good,None
Malaga,10,6312,HY3A91AF415165,Samsung Chromebook,Good,None
Malaga,10,6364,HY3A91AF415226,Samsung Chromebook,Good,None
Malaga,10,6371,HY3A91AF415282,Samsung Chromebook,Good,None
Malaga,10,6298,HY3A91AF415190,Samsung Chromebook,Good,None
Malaga,10,5986,HY3A91JD704362,Samsung Chromebook,Good,None
Malaga,10,6163,HY3A91AF415898,Samsung Chromebook,Good,None
Malaga,10,6240,0UG99FCF227416,Samsung Chromebook,Good,None
Malaga,14,7752,8KXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7762,3JXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7759,5KXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7746,7KXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7743,3WZG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7753,HKXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7757,7HXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7749,7GXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7760,GJXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7747,GKXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7748,JJXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7750,8JXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7761,1HXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7754,4KXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7758,2KXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7751,8GXG952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7763,H17G952,Dell Chromebook 11 (3120),Good,None
Malaga,14,7764,HJXG952,Dell Chromebook 11 (3120),Good,None
Malaga,16,7841,BPJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7843,2PJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7844,JMJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7848,4PJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7862,7QJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7850,DMJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7842,BSJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7861,63DTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7863,HQJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,16,7849,HNJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7878,CSJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7879,JQJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7866,JNJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7865,HMJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7867,4QJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7868,9QJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7877,3PJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7876,7NJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7869,DRJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7864,DSJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7870,6NJTB62,Dell Chromebook 11 (3120),Good,None
Malaga,17,7932,G5NXCX002138189,ASUS Chromebook C202SA,Good,None
Malaga,19,5651,HY3A91AF210006,Samsung Chromebook,Good,None
Malaga,19,2873,HY3A91MD746038,Samsung Chromebook,Good,None
Malaga,19,6931,NXMJAAA004426214487600,Acer C720 Chromebook,Good,None
Malaga,19,6918,NXMJAAA00442626C287600,Acer C720 Chromebook,Good,None
Malaga,19,6924,NXMJAAA00442626C1C7600,Acer C720 Chromebook,Good,None
Malaga,19,6916,NXMJAAA00442626AF57600,Acer C720 Chromebook,Good,None
Malaga,19,6919,NXMJAAA00442626ADF7600,Acer C720 Chromebook,Good,None
Malaga,19,6917,NXMJAAA00442626C247600,Acer C720 Chromebook,Good,None
Malaga,19,6922,NXMJAAA0044262199B7600,Acer C720 Chromebook,Good,None
Malaga,19,6930,NXMJAAA00442626C027600,Acer C720 Chromebook,Good,None
Malaga,19,6923,NXMJAAA00442626C257600,Acer C720 Chromebook,Good,None
Malaga,19,6926,NXMJAAA0044262195C7600,Acer C720 Chromebook,Good,None
Malaga,19,6932,NXMJAAA00442626B147600,Acer C720 Chromebook,Good,None
Malaga,19,6933,NXMJAAA00442626B8F7600,Acer C720 Chromebook,Good,None
Malaga,19,6935,NXMJAAA00442626B257600,Acer C720 Chromebook,Good,None
Malaga,19,6920,NXMJAAA00442626C197600,Acer C720 Chromebook,Good,None
Malaga,19,6999,NXMJAAA00442626C4B7600,Acer C720 Chromebook,Good,None
Malaga,19,6921,NXMJAAA004426219B57600,Acer C720 Chromebook,Good,None
Malaga,19,6934,NXMJAAA00442626C207600,Acer C720 Chromebook,Good,None
Malaga,19,5649,HY3A91BF206809,Samsung Chromebook,Good,None
Malaga,19,6927,NXMJAAA00442626B897600,Acer C720 Chromebook,Good,None
Malaga,19,6928,NXMJAAA00442626C097600,Acer C720 Chromebook,Good,None
Malaga,19,6929,NXMJAAA00442626C037600,Acer C720 Chromebook,Good,None
Malaga,18,8195,7LJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8187,2LJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8193,8LJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8192,DHJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8171,FLJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8186,6HJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8175,FJJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8198,4ST7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8185,4MJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8190,2HJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8199,HST7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8200,JJJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8197,CKJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8176,7KJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8202,BGJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8201,FST7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8194,5MJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8173,JHJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8189,HHJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8191,1KJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,18,8196,8JJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8195,7LJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8187,2LJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8193,8LJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8192,DHJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8171,FLJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8186,6HJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8175,FJJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8198,4ST7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8185,4MJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8190,2HJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8199,HST7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8200,JJJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8197,CKJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8176,7KJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8202,BGJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8201,FST7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8194,5MJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8173,JHJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8189,HHJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8191,1KJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,8196,8JJ7B62,Dell Chromebook 11 (3120),Good,None
Malaga,9,3227,CYQP952,Dell Chromebook 11 (3120),Good,None
Malaga,9,3170,51SP952,Dell Chromebook 11 (3120),Good,None
Malaga,9,3153,6XPP952,Dell Chromebook 11 (3120),Good,None
Malaga,9,3203,8JQP952,Dell Chromebook 11 (3120),Good,None
Malaga,9,3166,D2QP952,Dell Chromebook 11 (3120),Good,None
Malaga,9,3162,J5QP952,Dell Chromebook 11 (3120),Good,None
Malaga,5,2718,HY3A91JD704244,Samsung Chromebook,Good,None
Malaga,5,5988,HY3A91JD704557,Samsung Chromebook,Good,None
Malaga,5,5996,HY3A91JD704318,Samsung Chromebook,Good,None
Malaga,5,5990,HY3A91JD704130,Samsung Chromebook,Good,None
Malaga,5,5991,HY3A91JD704594,Samsung Chromebook,Good,None
Malaga,5,5983,HY3A91JD704453,Samsung Chromebook,Good,None
Malaga,5,5989,HY3A91JD704553,Samsung Chromebook,Good,None
Malaga,5,2720,HY3A91JD704138,Samsung Chromebook,Good,None
Malaga,5,5999,HY3A91ND726841,Samsung Chromebook,Good,None
Malaga,5,5982,HY3A91MD754357,Samsung Chromebook,Good,None
Malaga,5,5984,HY3A91JD704219,Samsung Chromebook,Good,None
Malaga,5,5995,HY3A91JD704573,Samsung Chromebook,Good,None
Malaga,5,5994,HY3A91JD702721,Samsung Chromebook,Good,None
Malaga,5,2713,HY3A91JD704610,Samsung Chromebook,Good,None
Malaga,5,2719,HY3A91JD704127,Samsung Chromebook,Good,None
Malaga,5,5472,HY3A91JD704342,Samsung Chromebook,Good,None
Malaga,5,2711,HY3A91JD704450,Samsung Chromebook,Good,None
Malaga,5,2715,HY3A91JD704413,Samsung Chromebook,Good,None
Malaga,5,5985,HY3A91ND726818,Samsung Chromebook,Good,None
Malaga,5,5979,HY3A91JD704231,Samsung Chromebook,Good,None
Malaga,5,5463,HY3A91MD754729,Samsung Chromebook,Good,None
Malaga,5,5997,HY3A91JD704239,Samsung Chromebook,Good,None
Malaga,5,2717,HY3A91JD704503,Samsung Chromebook,Good,None
Malaga,2,8874,H4NXCX03E388178,ASUS Chromebook C202SA,Good,None
Malaga,2,8873,H4NXCX03D050179,ASUS Chromebook C202SA,Good,None
Malaga,2,8875,H4NXCX03E026173,ASUS Chromebook C202SA,Good,None
Malaga,2,8876,H4NXCX03E220178,ASUS Chromebook C202SA,Good,None
Malaga,2,8878,H4NXCX03E41917A,ASUS Chromebook C202SA,Good,None
Malaga,2,8877,H4NXCX03D501178,ASUS Chromebook C202SA,Good,None
Malaga,2,8879,H4NXCX03D70817A,ASUS Chromebook C202SA,Good,None
Malaga,2,8880,H4NXCX03D850179,ASUS Chromebook C202SA,Good,None
Malaga,2,8881,H4NXCX03E361177,ASUS Chromebook C202SA,Good,None
Malaga,2,8882,H4NXCX03E19817C,ASUS Chromebook C202SA,Good,None
Malaga,2,8883,H4NXCX03E03417G,ASUS Chromebook C202SA,Good,None
Malaga,2,8884,H4NXCX03D561176,ASUS Chromebook C202SA,Good,None
Malaga,2,8885,H4NXCX03D837170,ASUS Chromebook C202SA,Good,None
Malaga,2,8886,H4NXCX03E30517D,ASUS Chromebook C202SA,Good,None
Malaga,2,8887,H4NXCX03E332170,ASUS Chromebook C202SA,Good,None
Malaga,2,8888,H4NXCX03E31817E,ASUS Chromebook C202SA,Good,None
Malaga,2,8889,H4NXCX03E313177,ASUS Chromebook C202SA,Good,None
Malaga,2,8890,H4NXCX03E102178,ASUS Chromebook C202SA,Good,None
Malaga,2,8891,H4NXCX03E393175,ASUS Chromebook C202SA,Good,None
Malaga,2,8892,H4NXCX03D911177,ASUS Chromebook C202SA,Good,None
Malaga,2,8893,H4NXCX03E385173,ASUS Chromebook C202SA,Good,None
Malaga,2,8894,H4NXCX03E40617A,ASUS Chromebook C202SA,Good,None
Malaga,2,8895,H4NXCX03D986177,ASUS Chromebook C202SA,Good,None
Malaga,2,8896,H4NXCX03E30917H,ASUS Chromebook C202SA,Good,None
Malaga,2,8897,H4NXCX03D990173,ASUS Chromebook C202SA,Good,None
Malaga,2,8898,H4NXCX03E13817B,ASUS Chromebook C202SA,Good,None
Malaga,2,8899,H4NXCX03E32117G,ASUS Chromebook C202SA,Good,None
Malaga,2,8900,H4NXCX03E092174,ASUS Chromebook C202SA,Good,None
Malaga,2,8901,H4NXCX03E206178,ASUS Chromebook C202SA,Good,None
Malaga,2,8902,H4NXCX03E390179,ASUS Chromebook C202SA,Good,None
Malaga,2,7970,H4NXCX03E356177,ASUS Chromebook C202SA,Good,None
Malaga,2,7972,H4NXCX03E392172,ASUS Chromebook C202SA,Good,None
Malaga,2,7971,H4NXCX03E312176,ASUS Chromebook C202SA,Good,None
Malaga,2,7973,H5NXCX001275186,ASUS Chromebook C202SA,Good,None
Malaga,2,7974,H4NXCX03A768178,ASUS Chromebook C202SA,Good,None
Malaga,2,7975,H5NXCX00116618D,ASUS Chromebook C202SA,Good,None
Malaga,2,7976,H4NXCX03E347178,ASUS Chromebook C202SA,Good,None
Malaga,2,7977,H4NXCX03D682175,ASUS Chromebook C202SA,Good,None
Malaga,2,7979,H4NXCX03C262177,ASUS Chromebook C202SA,Good,None
Malaga,2,7978,H4NXCX03D459177,ASUS Chromebook C202SA,Good,None
Malaga,2,7980,H5NXCX001088189,ASUS Chromebook C202SA,Good,None
Malaga,2,7981,H4NXCX02J403165,ASUS Chromebook C202SA,Good,None
Malaga,2,7982,H5NXCX001398187,ASUS Chromebook C202SA,Good,None
Malaga,2,7983,H4NXCX03C219172,ASUS Chromebook C202SA,Good,None
Malaga,2,7984,H4NXCX03E210178,ASUS Chromebook C202SA,Good,None
Malaga,2,7986,H4NXCX03E359178,ASUS Chromebook C202SA,Good,None
Malaga,2,7985,H4NXCX03E38317A,ASUS Chromebook C202SA,Good,None
Malaga,2,7987,H4NXCX03D973174,ASUS Chromebook C202SA,Good,None
Malaga,2,7988,H4NXCX03D858178,ASUS Chromebook C202SA,Good,None
Malaga,2,7989,H4NXCX03D421174,ASUS Chromebook C202SA,Good,None
Malaga,2,7990,H4NXCX03E34417B,ASUS Chromebook C202SA,Good,None
Malaga,2,7991,H4NXCX03E346175,ASUS Chromebook C202SA,Good,None
Malaga,2,7992,H4NXCX03D417175,ASUS Chromebook C202SA,Good,None
Malaga,2,7993,H4NXCX03B15317D,ASUS Chromebook C202SA,Good,None
Malaga,2,7994,H4NXCX03D924174,ASUS Chromebook C202SA,Good,None
Malaga,2,7995,H4NXCX03E340173,ASUS Chromebook C202SA,Good,None
Malaga,2,7996,H4NXCX03E34317B,ASUS Chromebook C202SA,Good,None
Malaga,2,7998,H4NXCX03E380179,ASUS Chromebook C202SA,Good,None
Malaga,2,7997,H4NXCX03D747178,ASUS Chromebook C202SA,Good,None
Malaga,2,7999,H5NXCX00166018F,ASUS Chromebook C202SA,Good,None
Marshall,23,5839,HY3A91ND727162,Samsung Chromebook,Good,None
Marshall,23,6765,HY3A91AF609514,Samsung Chromebook,Good,None
Marshall,23,7113,HY3A91AF608583,Samsung Chromebook,Good,None
Marshall,23,5666,HY3A91AF209735,Samsung Chromebook,Good,None
Marshall,23,5841,HY3A91ND508143,Samsung Chromebook,Good,None
Marshall,23,5451,HY3A91ADC01764,Samsung Chromebook,Good,None
Marshall,23,6468,HY3A91AF608881,Samsung Chromebook,Good,None
Marshall,23,5765,HY3A91AF227866,Samsung Chromebook,Good,None
Marshall,23,6634,HY3A91BF604917,Samsung Chromebook,Good,None
Marshall,23,6276,HY3A91AF415733,Samsung Chromebook,Good,None
Marshall,23,6201,0UG99FCF226904,Samsung Chromebook,Good,None
Marshall,23,7069,HY3A91AF609405,Samsung Chromebook,Good,None
Marshall,23,2874,HY3A91KD742063,Samsung Chromebook,Good,None
Marshall,23,6440,HY3A91AF609255,Samsung Chromebook,Good,None
Marshall,23,7196,HY3A91BF608617,Samsung Chromebook,Good,None
Marshall,23,6457,HY3A91BF608335,Samsung Chromebook,Good,None
Marshall,23,6639,HY3A91BF607411,Samsung Chromebook,Good,None
Marshall,23,7032,HY3A91AF604452,Samsung Chromebook,Good,None
Marshall,23,7191,HY3A91BF608406,Samsung Chromebook,Good,None
Marshall,23,6210,HY3A91AF415974,Samsung Chromebook,Good,None
Marshall,23,6722,HY3A91AF609223,Samsung Chromebook,Good,None
Marshall,23,6227,HY3A91HF207392,Samsung Chromebook,Good,None
Marshall,10,7947,G5NXCX02J777202,ASUS Chromebook C202SA,Good,None
Marshall,10,7945,G5NXCX02J766207,ASUS Chromebook C202SA,Good,None
Marshall,10,7949,G5NXCX00N679184,ASUS Chromebook C202SA,Good,None
Marshall,10,7929,G5NXCX002135185,ASUS Chromebook C202SA,Good,None
Marshall,10,7927,G5NXCX001619188,ASUS Chromebook C202SA,Good,None
Marshall,10,7948,G5NXCX02J774208,ASUS Chromebook C202SA,Good,None
Marshall,10,7944,G5NXCX02J772203,ASUS Chromebook C202SA,Good,None
Marshall,10,7935,G5NXCX002093187,ASUS Chromebook C202SA,Good,None
Marshall,10,7926,G5NXCX002026180,ASUS Chromebook C202SA,Good,None
Marshall,10,7946,G5NXCX02J76420A,ASUS Chromebook C202SA,Good,None
Marshall,10,7940,G5NXCX00120118C,ASUS Chromebook C202SA,Good,None
Marshall,22,6965,NXMJAAA00442617EB37600,Acer C720 Chromebook,Good,None
Marshall,22,6971,NXMJAAA00442626C3A7600,Acer C720 Chromebook,Good,None
Marshall,22,6975,NXMJAAA00442626C467600,Acer C720 Chromebook,Good,None
Marshall,22,6953,NXMJAAA004426219947600,Acer C720 Chromebook,Good,None
Marshall,22,6943,NXMJAAA004426219BC7600,Acer C720 Chromebook,Good,None
Marshall,22,6973,NXMJAAA00442626C137600,Acer C720 Chromebook,Good,None
Marshall,22,6967,NXMJAAA00442626C267600,Acer C720 Chromebook,Good,None
Marshall,22,6966,NXMJAAA00442626C307600,Acer C720 Chromebook,Good,None
Marshall,22,6939,NXMJAAA004426219B67600,Acer C720 Chromebook,Good,None
Marshall,22,6972,NXMJAAA00442626C2F7600,Acer C720 Chromebook,Good,None
Marshall,22,6936,NXMJAAA00442626C0F7600,Acer C720 Chromebook,Good,None
Marshall,22,6942,NXMJAAA00442626C0C7600,Acer C720 Chromebook,Good,None
Marshall,22,6945,NXMJAAA00442626BC37600,Acer C720 Chromebook,Good,None
Marshall,22,6938,NXMJAAA004426219607600,Acer C720 Chromebook,Good,None
Marshall,22,6974,NXMJAAA00442626C3B7600,Acer C720 Chromebook,Good,None
Marshall,22,6941,NXMJAAA004426219A87600,Acer C720 Chromebook,Good,None
Marshall,22,6940,NXMJAAA004426219907600,Acer C720 Chromebook,Good,None
Marshall,22,6970,NXMJAAA00442626C497600,Acer C720 Chromebook,Good,None
Marshall,22,6968,NXMJAAA00442626C117600,Acer C720 Chromebook,Good,None
Marshall,22,6969,NXMJAAA00442626C477600,Acer C720 Chromebook,Good,None
Marshall,22,6959,NXMJAAA00442621A487600,Acer C720 Chromebook,Good,None
Marshall,22,6937,NXMJAAA0044262143A7600,Acer C720 Chromebook,Good,None
Marshall,22,6958,NXMJAAA00442621A507600,Acer C720 Chromebook,Good,None
Marshall,22,6957,NXMJAAA004426216C37600,Acer C720 Chromebook,Good,None
Marshall,15,7858,FNJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7855,8QJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7859,5NJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7874,GPJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7852,3NJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7875,6PJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7856,JPJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7853,5RJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7854,9NJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7857,9PJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7873,1RJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,15,7851,BQJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8177,GKJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8169,5JJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8168,9DS6B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8179,9TT7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8170,CTG6B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8181,6ST7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8182,FHJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8184,DLJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8178,3LJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8183,6JJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8180,9MJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8203,JST7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8205,BMJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8206,9ST7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8204,CHJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,6961,NXMJAAA004426219CF7600,Acer C720 Chromebook,Good,None
Marshall,21,6964,NXMJAAA004426176E57600,Acer C720 Chromebook,Good,None
Marshall,21,7860,BMJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,21,6949,NXMJAAA004426219917600,Acer C720 Chromebook,Good,None
Marshall,21,8207,BLJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,8172,FKJ7B62,Dell Chromebook 11 (3120),Good,None
Marshall,21,2877,HY3A91MD745878,Samsung Chromebook,Good,None
Marshall,21,6058,HY3A91BF342206,Samsung Chromebook,Good,None
Marshall,21,6050,HY3A91BF342121,Samsung Chromebook,Good,None
Marshall,21,7115,HY3A91BF608977,Samsung Chromebook,Good,None
Marshall,21,7297,HY3A91HF705414,Samsung Chromebook,Good,None
Marshall,21,7737,HY3A91HF800145,Samsung Chromebook,Good,None
Marshall,21,7574,HY3A91HF800085,Samsung Chromebook,Good,None
Marshall,20,7902,G5NXCX002152186,ASUS Chromebook C202SA,Damaged,None
Marshall,20,7912,G5NXCX00215418B,ASUS Chromebook C202SA,Good,None
Marshall,20,7911,G4NXCX033471177,ASUS Chromebook C202SA,Good,None
Marshall,20,7909,G4NXCX03248617H,ASUS Chromebook C202SA,Good,None
Marshall,20,7904,G4NXCX03342017C,ASUS Chromebook C202SA,Good,None
Marshall,20,7913,G5NXCX00K156184,ASUS Chromebook C202SA,Good,None
Marshall,20,7905,G5NXCX002133188,ASUS Chromebook C202SA,Good,None
Marshall,20,7908,G5NXCX00214918D,ASUS Chromebook C202SA,Good,None
Marshall,20,7906,G5NXCX00K161188,ASUS Chromebook C202SA,Good,None
Marshall,20,7910,G4NXCX03346117G,ASUS Chromebook C202SA,Good,None
Marshall,20,7907,G5NXCX002103183,ASUS Chromebook C202SA,Good,None
Marshall,20,7903,G4NXCX02J17416A,ASUS Chromebook C202SA,Good,None
Marshall,14,7916,G5NXCX00K162182,ASUS Chromebook C202SA,Good,None
Marshall,14,7920,G5NXCX002113185,ASUS Chromebook C202SA,Good,None
Marshall,14,7914,G5NXCX00J948187,ASUS Chromebook C202SA,Good,None
Marshall,14,7917,G5NXCX002155182,ASUS Chromebook C202SA,Good,None
Marshall,14,7919,G5NXCX00211018D,ASUS Chromebook C202SA,Good,None
Marshall,14,7915,G5NXCX00K155182,ASUS Chromebook C202SA,Good,None
Marshall,14,8611,G5NXCX043424217,ASUS Chromebook C202SA,Good,None
Marshall,14,7918,G5NXCX00211118A,ASUS Chromebook C202SA,Good,None
Marshall,14,7921,G5NXCX002106186,ASUS Chromebook C202SA,Good,None
Marshall,13,7832,8NJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7831,FSJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7871,1TJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7835,7PJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7837,3RJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7840,GSJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7833,2QJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7838,CPJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7839,BNJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7872,6QJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7836,5PJTB62,Dell Chromebook 11 (3120),Good,None
Marshall,13,7834,DNJTB62,Dell Chromebook 11 (3120),Good,None
